time_s,temperature_C,pwm,heat_cool
319.343,31.33,255,1
319.482,31.3,253,1
319.621,31.26,255,1
319.759,31.22,162,1
319.898,31.15,22,1
320.036,31.1,0,1
320.173,31.03,0,1
320.31,30.97,0,1
320.446,30.92,0,1
320.583,30.87,0,1
320.72,30.83,0,1
320.857,30.8,0,1
320.993,30.76,0,1
321.13,30.73,0,1
321.267,30.7,0,1
321.404,30.68,0,1
321.54,30.65,0,1
321.677,30.63,0,1
321.814,30.6,0,1
321.951,30.58,0,1
322.088,30.55,0,1
322.224,30.53,0,1
322.361,30.5,0,1
322.498,30.48,0,1
322.634,30.46,0,1
322.771,30.43,0,1
322.908,30.41,0,1
323.045,30.38,0,1
323.181,30.36,0,1
323.318,30.33,0,1
323.455,30.31,0,1
323.592,30.28,0,1
323.729,30.26,0,1
323.865,30.24,0,1
324.002,30.2,0,1
324.139,30.18,0,1
324.276,30.16,0,1
324.412,30.13,0,1
324.549,30.11,0,1
324.686,30.09,0,1
324.823,30.06,0,1
324.959,30.04,0,1
325.096,30.01,0,1
325.233,29.99,0,1
325.369,29.96,0,1
325.506,29.94,0,1
325.643,29.91,0,1
325.78,29.89,0,1
325.916,29.86,0,1
326.053,29.84,0,1
326.19,29.81,0,1
326.327,29.79,0,1
326.463,29.76,0,1
326.6,29.74,0,1
326.737,29.71,0,1
326.874,29.69,0,1
327.01,29.66,0,1
327.147,29.64,0,1
327.284,29.62,0,1
327.421,29.6,0,1
327.557,29.57,0,1
327.694,29.55,0,1
327.831,29.53,0,1
327.968,29.5,0,1
328.104,29.48,0,1
328.241,29.46,0,1
328.378,29.44,0,1
328.515,29.41,0,1
328.651,29.39,0,1
328.788,29.37,0,1
328.925,29.35,0,1
329.061,29.33,0,1
329.198,29.3,0,1
329.335,29.29,0,1
329.472,29.27,0,1
329.608,29.24,0,1
329.745,29.22,0,1
329.882,29.2,0,1
330.019,29.18,0,1
330.155,29.16,0,1
330.292,29.14,0,1
330.429,29.12,0,1
330.566,29.1,0,1
330.702,29.08,0,1
330.839,29.07,0,1
330.976,29.04,0,1
331.113,29.03,0,1
331.249,29.01,0,1
331.386,28.99,0,1
331.523,28.97,0,1
331.659,28.95,0,1
331.796,28.93,0,1
331.933,28.91,0,1
332.07,28.9,0,1
332.206,28.88,0,1
332.343,28.86,0,1
332.48,28.84,0,1
332.617,28.83,0,1
332.753,28.82,0,1
332.89,28.8,0,1
333.027,28.78,0,1
333.164,28.76,0,1
333.3,28.75,0,1
333.437,28.73,0,1
333.574,28.72,0,1
333.711,28.7,0,1
333.847,28.68,0,1
333.984,28.67,0,1
334.121,28.65,0,1
334.257,28.64,0,1
334.394,28.62,0,1
334.531,28.61,0,1
334.668,28.59,0,1
334.804,28.58,0,1
334.941,28.56,0,1
335.078,28.55,0,1
335.215,28.53,0,1
335.351,28.52,0,1
335.488,28.5,0,1
335.625,28.49,0,1
335.762,28.47,0,1
335.898,28.46,0,1
336.035,28.44,0,1
336.172,28.43,0,1
336.308,28.42,0,1
336.445,28.41,0,1
336.582,28.39,0,1
336.719,28.37,0,1
336.855,28.36,0,1
336.992,28.35,0,1
337.129,28.33,0,1
337.266,28.32,0,1
337.402,28.31,0,1
337.539,28.3,0,1
337.676,28.28,0,1
337.813,28.27,0,1
337.949,28.25,0,1
338.086,28.24,0,1
338.223,28.23,0,1
338.359,28.21,0,1
338.496,28.21,0,1
338.633,28.19,0,1
338.77,28.18,0,1
338.906,28.16,0,1
339.043,28.15,0,1
339.18,28.14,0,1
339.317,28.13,0,1
339.453,28.11,0,1
339.59,28.1,0,1
339.727,28.09,0,1
339.864,28.08,0,1
340.0,28.07,0,1
340.137,28.05,0,1
340.274,28.04,0,1
340.411,28.03,0,1
340.547,28.02,0,1
340.684,28.01,0,1
340.821,28.0,0,1
340.957,27.99,0,1
341.094,27.97,0,1
341.231,27.96,0,1
341.368,27.95,0,1
341.504,27.94,0,1
341.641,27.93,0,1
341.778,27.92,0,1
341.915,27.9,0,1
342.051,27.89,0,1
342.188,27.88,0,1
342.325,27.87,0,1
342.462,27.86,0,1
342.598,27.85,0,1
342.735,27.83,0,1
342.872,27.83,0,1
343.009,27.81,0,1
343.145,27.8,0,1
343.282,27.79,0,1
343.419,27.79,0,1
343.555,27.77,0,1
343.692,27.76,0,1
343.829,27.75,0,1
343.966,27.74,0,1
344.102,27.73,0,1
344.239,27.72,0,1
344.376,27.71,0,1
344.513,27.71,0,1
344.649,27.69,0,1
344.786,27.68,0,1
344.923,27.67,0,1
345.06,27.66,0,1
345.196,27.65,0,1
345.333,27.64,0,1
345.47,27.63,0,1
345.607,27.62,0,1
345.743,27.61,0,1
345.88,27.6,0,1
346.017,27.59,0,1
346.153,27.57,0,1
346.29,27.58,0,1
346.427,27.57,0,1
346.564,27.55,0,1
346.7,27.54,0,1
346.837,27.55,0,1
346.974,27.52,0,1
347.111,27.52,0,1
347.247,27.5,0,1
347.384,27.49,0,1
347.521,27.48,0,1
347.657,27.47,0,1
347.794,27.46,0,1
347.931,27.45,0,1
348.067,27.45,0,1
348.204,27.44,0,1
348.341,27.43,0,1
348.478,27.42,0,1
348.614,27.41,0,1
348.751,27.39,0,1
348.888,27.39,0,1
349.025,27.38,0,1
349.161,27.38,0,1
349.298,27.37,0,1
349.435,27.36,0,1
349.571,27.34,0,1
349.708,27.33,0,1
349.845,27.34,0,1
349.982,27.31,0,1
350.118,27.31,0,1
350.255,27.29,0,1
350.392,27.3,0,1
350.528,27.28,0,1
350.665,27.28,0,1
350.802,27.26,0,1
350.939,27.26,0,1
351.075,27.23,0,1
351.212,27.23,0,1
351.349,27.24,0,1
351.486,27.21,0,1
351.622,27.2,0,1
351.759,27.2,0,1
351.896,27.18,0,1
352.032,27.19,0,1
352.169,27.19,0,1
352.306,27.17,0,1
352.443,27.15,0,1
352.579,27.14,0,1
352.716,27.13,0,1
352.853,27.13,0,1
352.99,27.13,0,1
353.126,27.12,0,1
353.263,27.1,0,1
353.4,27.09,0,1
353.536,27.1,0,1
353.673,27.08,0,1
353.81,27.07,0,1
353.947,27.07,0,1
354.083,27.05,0,1
354.22,27.05,0,1
354.357,27.05,0,1
354.494,27.03,0,1
354.63,27.02,0,1
354.767,27.0,0,1
354.904,26.99,0,1
355.041,26.99,0,1
355.177,26.98,0,1
355.314,26.99,0,1
355.451,26.98,0,1
355.587,26.96,0,1
355.724,26.95,0,1
355.861,26.95,0,1
355.998,26.94,0,1
356.134,26.93,0,1
356.271,26.93,0,1
356.408,26.91,0,1
356.544,26.9,0,1
356.681,26.91,0,1
356.818,26.89,0,1
356.954,26.88,0,1
357.091,26.87,0,1
357.228,26.87,0,1
357.365,26.87,0,1
357.501,26.86,0,1
357.638,26.85,0,1
357.775,26.84,0,1
357.911,26.83,0,1
358.048,26.83,0,1
358.185,26.82,0,1
358.322,26.8,0,1
358.458,26.79,0,1
358.595,26.79,0,1
358.732,26.78,0,1
358.869,26.77,0,1
359.005,26.77,0,1
359.142,26.76,0,1
359.279,26.75,0,1
359.415,26.75,0,1
359.552,26.73,0,1
359.689,26.73,0,1
359.825,26.72,0,1
359.962,26.71,0,1
360.099,26.71,0,1
360.236,26.7,0,1
360.372,26.69,0,1
360.509,26.68,0,1
360.646,26.68,0,1
360.782,26.67,0,1
360.919,26.66,0,1
361.056,26.65,0,1
361.193,26.65,0,1
361.329,26.64,0,1
361.466,26.63,0,1
361.603,26.62,0,1
361.739,26.62,0,1
361.876,26.61,0,1
362.013,26.61,0,1
362.15,26.6,0,1
362.286,26.59,0,1
362.423,26.58,0,1
362.56,26.57,0,1
362.697,26.57,0,1
362.833,26.56,0,1
362.97,26.55,0,1
363.107,26.54,0,1
363.243,26.54,0,1
363.38,26.53,0,1
363.517,26.53,0,1
363.654,26.52,0,1
363.79,26.51,0,1
363.927,26.5,0,1
364.064,26.49,0,1
364.201,26.49,0,1
364.337,26.48,0,1
364.474,26.47,0,1
364.611,26.47,0,1
364.747,26.46,0,1
364.884,26.46,0,1
365.021,26.45,0,1
365.157,26.44,0,1
365.294,26.44,0,1
365.431,26.43,0,1
365.568,26.42,0,1
365.704,26.41,0,1
365.841,26.41,0,1
365.978,26.4,0,1
366.114,26.39,0,1
366.251,26.39,0,1
366.388,26.38,0,1
366.525,26.38,0,1
366.661,26.37,0,1
366.798,26.36,0,1
366.935,26.35,0,1
367.071,26.35,0,1
367.208,26.34,0,1
367.345,26.33,0,1
367.481,26.33,0,1
367.618,26.32,0,1
367.755,26.31,0,1
367.891,26.31,0,1
368.028,26.3,0,1
368.165,26.3,0,1
368.302,26.29,0,1
368.438,26.29,0,1
368.575,26.28,0,1
368.712,26.27,0,1
368.848,26.26,0,1
368.985,26.25,0,1
369.122,26.25,0,1
369.258,26.24,0,1
369.395,26.24,0,1
369.532,26.23,0,1
369.669,26.23,0,1
369.805,26.22,0,1
369.942,26.21,0,1
370.079,26.21,0,1
370.215,26.2,0,1
370.352,26.19,0,1
370.489,26.19,0,1
370.625,26.18,0,1
370.762,26.17,0,1
370.899,26.17,0,1
371.036,26.16,0,1
371.172,26.16,0,1
371.309,26.15,0,1
371.446,26.14,0,1
371.582,26.14,0,1
371.719,26.13,0,1
371.856,26.13,0,1
371.992,26.12,0,1
372.129,26.11,0,1
372.266,26.11,0,1
372.402,26.1,0,1
372.539,26.09,0,1
372.676,26.08,0,1
372.812,26.08,0,1
372.949,26.08,0,1
373.086,26.07,0,1
373.223,26.06,0,1
373.359,26.06,0,1
373.496,26.05,0,1
373.633,26.05,0,1
373.769,26.04,0,1
373.906,26.03,0,1
374.043,26.03,0,1
374.179,26.02,0,1
374.316,26.02,0,1
374.453,26.01,0,1
374.589,26.0,0,1
374.726,25.99,0,1
374.863,25.99,0,1
375.0,25.98,0,1
375.136,25.98,0,1
375.273,25.97,0,1
375.41,25.97,0,1
375.546,25.96,0,1
375.683,25.95,0,1
375.82,25.95,0,1
375.957,25.94,0,1
376.093,25.93,0,1
376.23,25.93,0,1
376.367,25.92,0,1
376.503,25.92,0,1
376.64,25.91,0,1
376.777,25.91,0,1
376.913,25.9,0,1
377.05,25.89,0,1
377.187,25.89,0,1
377.324,25.88,0,1
377.46,25.87,0,1
377.597,25.87,0,1
377.734,25.86,0,1
377.87,25.86,0,1
378.007,25.85,0,1
378.144,25.85,0,1
378.281,25.84,0,1
378.417,25.84,0,1
378.554,25.83,0,1
378.691,25.83,0,1
378.827,25.82,0,1
378.964,25.81,0,1
379.101,25.8,0,1
379.237,25.8,0,1
379.374,25.79,0,1
379.511,25.79,0,1
379.648,25.78,0,1
379.784,25.77,0,1
379.921,25.77,0,1
380.058,25.77,0,1
380.194,25.76,0,1
380.331,25.75,0,1
380.468,25.74,0,1
380.604,25.74,0,1
380.741,25.73,0,1
380.878,25.73,0,1
381.015,25.73,0,1
381.151,25.73,0,1
381.288,25.73,0,1
381.425,25.73,0,1
381.561,25.73,0,1
381.698,25.73,0,1
381.835,25.73,0,1
381.972,25.71,0,1
382.108,25.67,0,1
382.245,25.65,0,1
382.382,25.65,0,1
382.518,25.65,0,1
382.655,25.65,0,1
382.792,25.65,0,1
382.928,25.65,0,1
383.065,25.65,0,1
383.202,25.65,0,1
383.339,25.65,0,1
383.475,25.65,0,1
383.612,25.65,0,1
383.749,25.65,0,1
383.885,25.65,0,1
384.022,25.65,0,1
384.159,25.65,0,1
384.296,25.65,0,1
384.432,25.65,0,1
384.569,25.65,0,1
384.706,25.65,0,1
384.842,25.65,0,1
384.979,25.64,0,1
385.116,25.61,0,1
385.252,25.59,0,1
385.389,25.58,0,1
385.526,25.58,0,1
385.663,25.58,0,1
385.799,25.58,0,1
385.936,25.58,0,1
386.073,25.58,0,1
386.209,25.58,0,1
386.346,25.58,0,1
386.483,25.58,0,1
386.619,25.58,0,1
386.756,25.58,0,1
386.893,25.58,0,1
387.029,25.58,0,1
387.166,25.58,0,1
387.303,25.58,0,1
387.44,25.58,0,1
387.576,25.58,0,1
387.713,25.58,0,1
387.85,25.57,0,1
387.986,25.57,0,1
388.123,25.56,0,1
388.26,25.55,0,1
388.397,25.53,0,1
388.533,25.52,0,1
388.67,25.5,0,1
388.807,25.5,0,1
388.943,25.5,0,1
389.08,25.5,0,1
389.217,25.5,0,1
389.353,25.5,0,1
389.49,25.5,0,1
389.627,25.5,0,1
389.764,25.5,0,1
389.9,25.5,0,1
390.037,25.5,0,1
390.174,25.5,0,1
390.31,25.5,0,1
390.447,25.5,0,1
390.584,25.5,0,1
390.721,25.5,0,1
390.857,25.5,0,1
390.994,25.5,0,1
391.131,25.5,0,1
391.267,25.5,0,1
391.404,25.5,0,1
391.541,25.5,0,1
391.678,25.5,0,1
391.814,25.5,0,1
391.951,25.5,0,1
392.088,25.5,0,1
392.224,25.5,0,1
392.361,25.5,0,1
392.498,25.5,0,1
392.634,25.49,0,1
392.771,25.48,0,1
392.908,25.45,0,1
393.045,25.43,0,1
393.181,25.42,0,1
393.318,25.42,0,1
393.455,25.42,0,1
393.592,25.42,0,1
393.728,25.42,0,1
393.865,25.42,0,1
394.002,25.42,0,1
394.138,25.42,0,1
394.275,25.42,0,1
394.412,25.42,0,1
394.549,25.42,0,1
394.685,25.42,0,1
394.822,25.42,0,1
394.959,25.42,0,1
395.096,25.42,0,1
395.232,25.42,0,1
395.369,25.42,0,1
395.506,25.42,0,1
395.642,25.42,0,1
395.779,25.42,0,1
395.916,25.42,0,1
396.053,25.42,0,1
396.189,25.42,0,1
396.326,25.42,0,1
396.463,25.42,0,1
396.6,25.42,0,1
396.736,25.42,0,1
396.873,25.41,0,1
397.01,25.39,0,1
397.146,25.37,0,1
397.283,25.35,0,1
397.42,25.35,0,1
397.557,25.35,0,1
397.693,25.35,0,1
397.83,25.35,0,1
397.967,25.35,0,1
398.104,25.35,0,1
398.24,25.35,0,1
398.377,25.35,0,1
398.514,25.35,0,1
398.651,25.35,0,1
398.787,25.35,0,1
398.924,25.35,0,1
399.061,25.35,0,1
399.197,25.35,0,1
399.334,25.34,0,1
399.471,25.35,0,1
399.608,25.35,0,1
399.744,25.35,0,1
399.881,25.34,0,1
400.018,25.35,0,1
400.155,25.34,0,1
400.291,25.34,0,1
400.428,25.34,0,1
400.565,25.34,0,1
400.702,25.34,0,1
400.838,25.34,0,1
400.975,25.34,0,1
401.112,25.34,0,1
401.248,25.34,0,1
401.385,25.34,0,1
401.522,25.34,0,1
401.659,25.33,0,1
401.795,25.31,0,1
401.932,25.29,0,1
402.069,25.27,0,1
402.205,25.27,0,1
402.342,25.27,0,1
402.479,25.27,0,1
402.616,25.27,0,1
402.752,25.27,0,1
402.889,25.27,0,1
403.026,25.27,0,1
403.162,25.27,0,1
403.299,25.27,0,1
403.436,25.27,0,1
403.572,25.27,0,1
403.709,25.27,0,1
403.846,25.27,0,1
403.982,25.27,0,1
404.119,25.27,0,1
404.256,25.27,0,1
404.393,25.27,0,1
404.529,25.27,0,1
404.666,25.27,0,1
404.803,25.27,0,1
404.939,25.27,0,1
405.076,25.27,0,1
405.213,25.27,0,1
405.349,25.27,0,1
405.486,25.27,0,1
405.623,25.27,0,1
405.759,25.27,0,1
405.896,25.27,0,1
406.033,25.27,0,1
406.17,25.27,0,1
406.306,25.26,0,1
406.443,25.25,0,1
406.58,25.23,0,1
406.716,25.21,0,1
406.853,25.2,0,1
406.99,25.19,0,1
407.127,25.19,0,1
407.263,25.19,0,1
407.4,25.19,0,1
407.537,25.19,0,1
407.673,25.19,0,1
407.81,25.19,0,1
407.947,25.19,0,1
408.084,25.19,0,1
408.22,25.19,0,1
408.357,25.19,0,1
408.494,25.19,0,1
408.63,25.19,0,1
408.767,25.19,0,1
408.904,25.19,0,1
409.041,25.19,0,1
409.177,25.19,0,1
409.314,25.19,0,1
409.451,25.19,0,1
409.588,25.19,0,1
409.724,25.19,0,1
409.861,25.19,0,1
409.998,25.19,0,1
410.135,25.19,0,1
410.271,25.19,0,1
410.408,25.19,0,1
410.545,25.19,0,1
410.681,25.19,0,1
410.818,25.19,0,1
410.955,25.19,0,1
411.092,25.19,0,1
411.228,25.19,0,1
411.365,25.19,0,1
411.502,25.19,0,1
411.638,25.19,0,1
411.775,25.19,0,1
411.912,25.18,0,1
412.048,25.16,0,1
412.185,25.14,0,1
412.322,25.12,0,1
412.458,25.12,0,1
412.595,25.12,0,1
412.732,25.11,0,1
412.869,25.11,0,1
413.005,25.11,0,1
413.142,25.12,0,1
413.279,25.12,0,1
413.415,25.12,0,1
413.552,25.11,0,1
413.689,25.11,0,1
413.825,25.11,0,1
413.962,25.11,0,1
414.099,25.11,0,1
414.235,25.11,0,1
414.372,25.11,0,1
414.509,25.11,0,1
414.645,25.11,0,1
414.782,25.11,0,1
414.919,25.12,0,1
415.055,25.11,0,1
415.192,25.12,0,1
415.329,25.11,0,1
415.465,25.11,0,1
415.602,25.12,0,1
415.739,25.11,0,1
415.875,25.11,0,1
416.012,25.12,0,1
416.149,25.11,0,1
416.286,25.11,0,1
416.422,25.12,0,1
416.559,25.11,0,1
416.696,25.11,0,1
416.832,25.11,0,1
416.969,25.11,0,1
417.106,25.11,0,1
417.242,25.11,0,1
417.379,25.11,0,1
417.516,25.11,0,1
417.652,25.11,0,1
417.789,25.11,0,1
417.926,25.11,0,1
418.062,25.09,0,1
418.199,25.08,0,1
418.336,25.06,0,1
418.472,25.05,0,1
418.609,25.04,0,1
418.746,25.04,0,1
418.883,25.04,0,1
419.019,25.04,0,1
419.156,25.04,0,1
419.293,25.04,0,1
419.429,25.04,0,1
419.566,25.04,0,1
419.703,25.04,0,1
419.839,25.04,0,1
419.976,25.04,0,1
420.113,25.04,0,1
420.25,25.04,0,1
420.386,25.04,0,1
420.523,25.04,0,1
420.66,25.04,0,1
420.796,25.04,0,1
420.933,25.04,0,1
421.07,25.04,0,1
421.207,25.04,0,1
421.343,25.04,0,1
421.48,25.04,0,1
421.617,25.04,0,1
421.753,25.04,0,1
421.89,25.04,0,1
422.027,25.04,0,1
422.163,25.04,0,1
422.3,25.04,0,1
422.437,25.04,0,1
422.574,25.04,0,1
422.71,25.04,0,1
422.847,25.04,0,1
422.984,25.04,0,1
423.12,25.04,0,1
423.257,25.04,0,1
423.394,25.04,0,1
423.531,25.04,0,1
423.667,25.04,0,1
423.804,25.04,0,1
423.941,25.04,0,1
424.077,25.04,0,1
424.214,25.04,0,1
424.351,25.04,0,1
424.487,25.04,0,1
424.624,25.03,0,1
424.761,25.02,0,1
424.897,25.01,0,1
425.034,25.0,0,1
425.17,24.98,0,1
425.307,24.97,0,1
425.443,24.97,0,1
425.579,24.96,0,1
425.715,24.96,0,1
425.851,24.96,0,1
425.988,24.96,0,1
426.124,24.96,0,1
426.26,24.96,0,1
426.396,24.96,0,1
426.532,24.96,0,1
426.669,24.96,0,1
426.805,24.96,0,1
426.941,24.96,0,1
427.077,24.96,0,1
427.213,24.96,0,1
427.35,24.96,0,1
427.486,24.96,0,1
427.622,24.96,0,1
427.758,24.96,0,1
427.894,24.96,0,1
428.031,24.96,0,1
428.167,24.96,0,1
428.303,24.96,0,1
428.439,24.96,0,1
428.575,24.96,0,1
428.712,24.96,0,1
428.848,24.96,0,1
428.984,24.96,0,1
429.12,24.96,0,1
429.256,24.96,0,1
429.393,24.96,0,1
429.529,24.96,0,1
429.665,24.96,0,1
429.801,24.96,0,1
429.937,24.96,0,1
430.073,24.96,0,1
430.21,24.96,0,1
430.346,24.96,0,1
430.482,24.96,0,1
430.618,24.96,0,1
430.754,24.96,0,1
430.891,24.96,0,1
431.027,24.96,0,1
431.163,24.96,0,1
431.299,24.96,0,1
431.435,24.96,0,1
431.572,24.96,0,1
431.708,24.96,0,1
431.844,24.96,0,1
431.98,24.95,0,1
432.116,24.95,0,1
432.253,24.94,0,1
432.389,24.93,0,1
432.525,24.91,0,1
432.661,24.9,0,1
432.797,24.89,0,1
432.934,24.89,0,1
433.07,24.89,0,1
433.206,24.89,0,1
433.342,24.89,0,1
433.478,24.89,0,1
433.614,24.89,0,1
433.751,24.89,0,1
433.887,24.89,0,1
434.023,24.89,0,1
434.159,24.89,0,1
434.295,24.89,0,1
434.432,24.89,0,1
434.568,24.89,0,1
434.704,24.89,0,1
434.84,24.89,0,1
434.976,24.89,0,1
435.113,24.89,0,1
435.249,24.89,0,1
435.385,24.89,0,1
435.521,24.89,0,1
435.657,24.89,0,1
435.794,24.89,0,1
435.93,24.89,0,1
436.066,24.89,0,1
436.202,24.89,0,1
436.338,24.89,0,1
436.475,24.89,0,1
436.611,24.89,0,1
436.747,24.89,0,1
436.883,24.89,0,1
437.019,24.89,0,1
437.155,24.89,0,1
437.292,24.89,0,1
437.428,24.89,0,1
437.564,24.89,0,1
437.7,24.89,0,1
437.836,24.89,0,1
437.973,24.89,0,1
438.109,24.89,0,1
438.245,24.89,0,1
438.381,24.89,0,1
438.517,24.89,0,1
438.654,24.89,0,1
438.79,24.89,0,1
438.926,24.89,0,1
439.062,24.89,0,1
439.198,24.89,0,1
439.335,24.89,0,1
439.471,24.89,0,1
439.607,24.89,0,1
439.743,24.88,0,1
439.879,24.88,0,1
440.016,24.89,0,1
440.152,24.88,0,1
440.288,24.88,0,1
440.424,24.88,0,1
440.56,24.87,0,1
440.696,24.86,0,1
440.833,24.85,0,1
440.969,24.84,0,1
441.105,24.83,0,1
441.241,24.82,0,1
441.377,24.82,0,1
441.514,24.81,0,1
441.65,24.81,0,1
441.786,24.81,0,1
441.922,24.81,0,1
442.058,24.81,0,1
442.195,24.81,0,1
442.331,24.81,0,1
442.467,24.81,0,1
442.603,24.81,0,1
442.739,24.81,0,1
442.876,24.81,0,1
443.012,24.81,0,1
443.148,24.81,0,1
443.284,24.81,0,1
443.42,24.81,0,1
443.557,24.81,0,1
443.693,24.81,0,1
443.829,24.81,0,1
443.965,24.81,0,1
444.101,24.81,0,1
444.237,24.81,0,1
444.374,24.81,0,1
444.51,24.81,0,1
